id,lat,long,name,city,craving,tags,addresse
1272,48.8710941,2.3416429,YUJIN,75002,table,asiatique,"53 Pass. des Panoramas, 75002 Paris"
1273,48.86197270392994,2.365745078993921,Le Mary Celeste,75003,table,neobistrot,"1 Rue Commines, 75003 Paris"
1274,48.873753,2.3550982,Fellows - Restaurant Paris 10,75010,table,neobistrot,"84 Rue du Faubourg Saint-Denis, 75010 Paris"
1275,48.8677784,2.3779986,RORI,75011,table,italien,"96 Rue Jean-Pierre Timbaud, 75011 Paris"
1276,48.8816212,2.3466127,Scarpetta,75009,table,italien/neobistrot,"72 Rue Marguerite de Rochechouart, 75009 Paris"
1277,48.900458,2.304193,Rosette,92110,table,brasserie,"77 Rue de Paris, 92110 Clichy"
1278,48.8690416,2.3726898,Le Cornichon,75011,table,neobistrot,"2 Rue des Goncourt, 75011 Paris"
1279,48.8565081,2.3781568,L'Attache,75011,table,neobistrot,"52 Rue Basfroi, 75011 Paris"
1280,48.87828775,2.3582056914184726,Café les Deux Gares,75010,table,neobistrot,"1 Rue des Deux Gares, 75010 Paris"
1281,48.8702846,2.3414961,Crêperie Armelle - Bourse Paris 2,75002,table,crepes,"7 Rue Saint-Marc, 75002 Paris"
1282,48.8587674,2.3545613,Pluto,75004,table,neobistrot,"44 Rue Sainte-Croix de la Bretonnerie, 75004 Paris"
1283,48.8683156,2.3749139,Panorama,75011,table,neobistrot,"153 Rue Saint-Maur, 75011 Paris"
1284,48.8779812,2.3262959,hubo,75008,pouce,dwich,"41 Rue de Londres, 75008 Paris"
1285,48.8679902,2.3753877,TRÂM 130,75011,table,neobistrot,"130 Rue Saint-Maur, 75011 Paris"
1286,48.8729398,2.3838901,Cendrillon,75020,table,neobistrot,"50 Rue Piat, 75020 Paris"
1287,48.8816399,2.334038,Adami,75009,table,neobistrot,"19bis Rue Pierre Fontaine, 75009 Paris"
1289,48.8877184,2.3204864,Boulangerie EVEIL,75017,commerce,boulangerie/coeur,"100 Rue Legendre, 75017 Paris"
1290,48.89504004668418,2.401325132745127,Atelier P1 Pantin,93500,commerce,boulangerie,"41 bis Rue Hoche, 93500 Pantin"
1291,48.8738305,2.3646377,JJ Hings Ice Cream,75010,commerce,glace/coeur,"46 Rue Bichat, 75010 Paris"
1292,48.8721335,2.3479884,Broken Biscuits,75010,cafe,nan,"18 Rue du Faubourg Poissonnière, 75010 Paris"
1293,48.8567788,2.3558116,REŸS - Glaces Eternelles,75004,commerce,glace,"4 Rue du Bourg Tibourg, 75004 Paris"
1294,48.8665754,2.3023135,Café Nuances,75008,cafe,torrefacteur,"10 Rue de la Tremoille, 75008 Paris"
1296,48.8635405,2.3609673,Kawa Coffee - La boutique,75003,cafe,torrefacteur,"96 Rue des Archives, 75003 Paris"
1297,48.8582902,2.3461958,Kawa Coffee - Victoria,75001,cafe,torrefacteur,"22 Av. Victoria, 75001 Paris"
1298,48.8631348,2.3687178,FAUNA,75011,cafe,nan,"12 Rue Oberkampf, 75011 Paris"
1299,48.8517692,2.3362881,Café du Clown Coffee Shop,75006,cafe,nan,"6 Rue Lobineau, 75006 Paris"
1300,48.8829473,2.3397669,Simple Coffee Paris,75018,cafe,nan,"78 R. des Martyrs, 75018 Paris"
1301,48.8623937,2.3619341,CORTADO COFFEE,75003,cafe,nan,"31 Rue Charlot, 75003 Paris"
1302,48.8639862,2.3563574,GRAVE,75003,cafe,nan,"34 Rue des Gravilliers, 75003 Paris"
1303,48.8669778,2.3612183,SAMPLE CAFE PARIS,75003,cafe,nan,"5 Rue Notre Dame de Nazareth, 75003 Paris"
1304,48.8638782,2.3564542,"Moonlight café, coffee shop, specialty coffee",75003,cafe,nan,"27 Rue des Gravilliers, 75003 Paris"
1305,48.8642497,2.3414166,Dreamin Man Roastery,75001,cafe,nan,"31 Rue Coquillière, 75001 Paris"
1306,48.8738637,2.349464,CAFE SHIN,75010,cafe,nan,"47 R. des Petites Écuries, 75010 Paris"
1307,48.8593022,2.3894783,Chaize,75020,cafe,nan,"24 Bd de Ménilmontant, 75020 Paris"
1308,48.8945876,2.3407545,Alba Coffee Roasters,75018,cafe,torrefacteur,"62 Rue du Ruisseau, 75018 Paris"
1309,48.8858623,2.31958,Au Bec Fin Paris,75017,commerce,boucherie/coeur,"46 Rue des Batignolles, 75017 Paris"
1310,48.8934756,2.3249996,Le champ des rêves,75017,commerce,primeur/epicerie,"25 Rue de La Jonquière, 75017 Paris"
1311,48.8644358,2.3553692,Miyam Beaubourg,75003,commerce,primeur/epicerie,"82 Rue Beaubourg, 75003 Paris"
1312,48.8614528,2.3408914,ACE MART LOUVRE,75001,commerce,epicerie/japonais,"3 Rue du Louvre, 75001 Paris"
1313,48.8931343,2.3429588,Miyam Poteau,75018,commerce,primeur/epicerie,"11 Rue du Poteau, 75018 Paris"
1314,48.8506049,2.3798156,Miyam Aligre,75011,commerce,primeur/epicerie,"161 Rue du Faubourg Saint-Antoine, 75011 Paris"
1315,48.889671,2.412315,Fromagerie Double Crème,93500,commerce,cremerie,"31 Rue Méhul, 93500 Pantin"
1316,48.889854,2.342211,Sobremesa,75018,table,neobistrot,"127 Rue Caulaincourt, 75018 Paris"
1317,48.8705193,2.3457899,kiosk,75002,pouce,traiteur/dwich,"18 Rue Saint-Fiacre, 75002 Paris"
1318,48.869675,2.3438333,MOSUGO PARIS 2 PAR MORY SACKO,75002,pouce,nan,"35 Rue des Jeuneurs, 75002 Paris"
1319,48.910653,2.333234,O Dürüm 2,93400,pouce,orient/dwich/coeur,"16 Bis Av. Gabriel Péri, 93400 Saint-Ouen-sur-Seine"
1320,48.869454,2.3339123,MARI MARI,75002,table,asiatique,"23 Rue d'Antin, 75002 Paris"
1321,48.8752008,2.3816321,Buttes Snack Bar,75019,table,neobistrot,"10 Rue Pradier, 75019 Paris"
1322,48.8241592,2.3246109,MA-SHI-TA,75014,table,asiatique,"9 Rue Poirier de Narçay, 75014 Paris"
1323,48.8717301,2.3878223,ROND - Sarrazin et Calvados -,75020,table,crepes,"21 Rue du Transvaal, 75020 Paris"
1324,48.8667625,2.3740789,La Datcha Paris,75011,table,neobistrot,"62 Rue Jean-Pierre Timbaud, 75011 Paris"
1325,48.8662267,2.3271391,Alfi's,75001,table,italien,"26 Rue du Mont Thabor, 75001 Paris"
1326,48.8924108,2.3400858,Coloré - Restaurant Paris 18,75018,table,neobistrot,"20 Rue du Ruisseau, 75018 Paris"
1327,48.8701285,2.3745453,Le Café de l'Usine,75011,table,neobistrot,"5 Pass. Piver, 75011 Paris"
1328,48.8537212,2.3866621,Les Mascareignes,75011,table,nan,"202 Bd Voltaire, 75011 Paris"
1329,48.87048550651711,2.3212223444154234,Braise,75008,table,neobistrot,"19 Rue d'Anjou, 75008 Paris"
1330,48.8662892,2.3327934,On Restaurant,75001,table,asiatique,"39 Rue Saint-Roch, 75001 Paris"
1331,48.8742016,2.372776,ajar,75010,table,mexicain,"34 Rue Sainte-Marthe, 75010 Paris"
1332,48.8514222,2.3837278,Adar - Traiteur & épicerie,75011,commerce,traiteur,"11 Rue Faidherbe, 75011 Paris"
1333,48.8514629,2.3313071,Onisuko,75006,commerce,patisserie/japonais,"13 Rue du Vieux Colombier, 75006 Paris"
1334,48.8562992,2.3640824,Onisuko,75004,commerce,patisserie/japonais,"25 Rue de Turenne, 75004 Paris"
1335,48.8716999,2.362389,La Combine - Glaces à l’italienne,75010,commerce,glace,"44 Rue de Lancry, 75010 Paris"
1336,48.8800204,2.3441521,Ara Chocolat,75009,commerce,chocolatier,"41bis Rue Condorcet, 75009 Paris"
1337,48.8403102,2.3504696,Misutira,75005,commerce,patisserie,"24 Rue des Patriarches, 75005 Paris"
1338,48.8863949,2.3186364,Pleincœur,75017,commerce,patisserie,"64 Rue des Batignolles, 75017 Paris"
1339,48.8824606,2.349758,Ondo,75010,table,nan,"166 Rue du Faubourg Poissonnière, 75010 Paris"
1340,48.8649427,2.3743944,Doppio Coffee,75011,cafe,nan,"64 Rue Oberkampf, 75011 Paris"
1341,48.8652592,2.3634178,Unthaitled.,75003,cafe,nan,"8 Rue Charles-François Dupuis, 75003 Paris"
1342,48.8904951,2.3433017,57 grains Coffee Shop,75018,cafe,nan,"57 Rue du Mont-Cenis, 75018 Paris"
1343,48.8517729,2.3389451,L'Arbre à Café - Odéon,75006,cafe,torrefacteur,"15 Carrefour de l'Odéon, 75006 Paris"
1344,48.904081,2.3388169,Café jaune,93400,cafe,nan,"96 Rue des Rosiers, 93400 Saint-Ouen-sur-Seine"
1345,48.8790595,2.3397792,L'Arbre à Café - Martyrs,75009,cafe,torrefacteur,"35 R. des Martyrs, 75009 Paris"
1346,48.867721,2.347641,L'Arbre à Café - Rue du Nil,75002,cafe,torrefacteur,"10 Rue du Nil, 75002 Paris"
1347,48.8588018,2.3624604,Causeries Paris - Specialty coffee & natural wine,75003,cafe,nan,"19 Rue du Parc Royal, 75003 Paris"
1348,48.8512783,2.3815215,Mokochaya,75011,cafe,japonais,"11 Rue Saint-Bernard, 75011 Paris"
1349,48.8817686,2.3386923,Trouvailles & Terroirs,75009,commerce,primeur/coeur,"10 Rue Alfred Stevens, 75009 Paris"
1350,48.8637878,2.3569951,TAKA & VERMO - Artisans Fromagers,75003,commerce,cremerie,"20 Rue des Gravilliers, 75003 Paris"
1351,48.8794805,2.3633827,Fromagerie Fernin,75010,commerce,cremerie,"204 Rue du Faubourg Saint-Martin, 75010 Paris"
1352,48.8615403,2.3575655,Bar Nouveau,75003,bar,nan,"5 Rue des Haudriettes, 75003 Paris"
1353,48.8708798,2.3116327,Soon Grill,75008,table,asiatique,"20 Rue Jean Mermoz, 75008 Paris"
1354,48.8614112,2.3642899,Dumbo Marais,75003,pouce,burger,"6 Rue de Poitou, 75003 Paris"
1355,48.8617098,2.3424316,Boutique yam'Tcha,75001,cafe,asiatique,"4 Rue Sauval, 75001 Paris"
1357,48.8675936,2.3439691,Leven,75002,table,orient,"110 Rue Montmartre, 75002 Paris"
1358,48.8827713,2.3593543,Dishny,75010,table,indien,"25 Rue Cail, 75010 Paris"
1359,48.876642750219744,2.3274523774488176,Gili-Gili,75009,table,japonais,"3 bis Rue de Budapest, 75009 Paris"
1360,48.8791289,2.3858078,Vandal,75019,pouce,dwich,"56 Rue des Alouettes, 75019 Paris"
1361,48.8642611,2.3415937,Mannie,75001,pouce,dwich/coeur/vege,"32 Rue Coquillière, 75001 Paris"
1362,48.8762236,2.3404073,Yory,75009,table,asiatique,"1 Rue de Maubeuge, 75009 Paris"
1363,48.8823076,2.3336911,Sürpriz - 9,75009,pouce,orient/dwich,"28 Rue Pierre Fontaine, 75009 Paris"
1364,48.8698927,2.3529458,Sürpriz - 10,75010,pouce,orient/dwich,"28 Boulevard St Denis, 75010 Paris"
1365,48.8771585,2.3388922,La Sabicherie - Pita Sabich,75009,pouce,orient/dwich,"6 Rue Notre Dame de Lorette, 75009 Paris"
1366,48.8794062,2.33375,BRU Paris,75009,table,neobistrot,"28 Rue Jean-Baptiste Pigalle, 75009 Paris"
1367,48.8594415,2.3682914,Taverna,75011,table,grec,"56 Rue Amelot, 75011 Paris"
1368,48.8608767,2.3758022,FURIA,75011,table,mexicain,"2 Rue Lacharrière, 75011 Paris"
1369,48.866058,2.3486715,Shana,75002,table,orient,"14 Rue Saint-Sauveur, 75002 Paris"
1370,48.8658077,2.3372458,EnYaa,75001,table,japonais,"37 Rue de Montpensier, 75001 Paris"
1371,48.924916,2.441168,Delicatessen Place,75011,table,neobistrot,"7 Rue Jean-Pierre Timbaud, 75011 Paris"
1372,48.8669757,2.3027092,Le Restaurant OKUDA,75008,table,japonais,"7 Rue de la Tremoille, 75008 Paris"
1373,48.8730782,2.3537134,KUTI - Petites Ecuries,75010,table,africain,"6 Rue des Petites Écuries, 75010 Paris"
1374,48.8543782,2.3760734,Tarántula Paris,75011,table,mexicain,"13bis Rue Keller, 75011 Paris"
1375,48.8588428,2.3418987,Hakuba,75001,table,japonais,"8 Quai du Louvre, 75001 Paris"
1376,48.8789981,2.3292387,Argile restaurant,75009,table,neobistrot,"4 Rue de Milan, 75009 Paris"
1377,48.8685045,2.3701736,Vantre,75011,table,neobistrot,"19 Rue de la Fontaine au Roi, 75011 Paris"
1378,48.8724155,2.3532678,Tempête,75010,table,neobistrot,"5 Cour des Petites Écuries, 75010 Paris"
1379,48.8389989,2.3504935,Calice,75005,table,neobistrot,"5 Rue de Bazeilles, 75005 Paris"
1380,48.8713568,2.3626892,Sur Mer,75010,table,neobistrot,"1 Rue de Marseille, 75010 Paris"
1381,48.8743979,2.3588252,Fugue - Restaurant,75010,table,neobistrot,"128 Rue du Faubourg Saint-Martin, 75010 Paris"
1382,48.8569061,2.378389,JIP,75011,table,coeur/neobistrot/asiatique,"112 Rue de la Roquette, 75011 Paris"
1383,48.870873849999995,2.275560521555725,Restaurant Le Pré Catelan,75016,table,etoile/gastronomique,"Bois de Boulogne, 75016 Paris"
1384,48.870873849999995,2.275560521555725,La Ferme du Pre Catelan,75016,table,bistrot,"Bois de Boulogne, 75016 Paris"
1385,48.8588428,2.3418987,Plénitude,75001,table,etoile/gastronomique,"8 Quai du Louvre, 75001 Paris"
1386,48.8661751,2.3042684,Jean Imbert au Plaza Athénée,75008,table,etoile/gastronomique,"25 Av. Montaigne, 75008 Paris"
1387,48.8661628,2.3769935,La Panifacture,75011,commerce,boulangerie,"104 Rue Saint-Maur, 75011 Paris"
1388,48.8912596,2.3384822,P1 Bouche,75018,cafe,nan,"151bis Rue Marcadet, 75018 Paris"
1389,48.8723269,2.3825419,Bokbar,75020,cafe,nan,"72 Rue Julien Lacroix, 75020 Paris"
1390,48.8734928,2.38366,Koni Coffee Shop,75020,cafe,nan,"70 Rue de Belleville, 75020 Paris"
1391,48.8704581,2.3373664,Jirisan,75002,cafe,nan,"2 Rue de Marivaux, 75002 Paris"
1392,48.84798028136526,2.3260284821878,Wani Coffee,75006,cafe,nan,"7 ter Rue Saint-Placide, 75006 Paris"
1393,48.8562972,2.376344,Harvest.,75011,cafe,nan,"65 Rue de la Roquette, 75011 Paris"
1395,48.85808236028097,2.3439416552760015,LV Dream,75001,cafe,nan,"26 Quai de la Mégisserie, 75001 Paris"
1396,48.8677462,2.3558288,Huddle Coffee,75003,cafe,nan,"61 Rue Notre Dame de Nazareth, 75003 Paris"
1397,48.8613049,2.3651512,Pontochoux Café,75003,cafe,nan,"18 Rue du Pont aux Choux, 75003 Paris"
1398,48.8625329,2.3404581,Calibré,75001,cafe,nan,"15 Rue Jean-Jacques Rousseau, 75001 Paris"
1399,48.8681342,2.3871998,Café Lune,75020,cafe,nan,"57 Rue de Ménilmontant, 75020 Paris"
1400,48.8809133,2.3370024,"Soif, la Cave à Pigalle",75009,commerce,vins,"35 Rue Victor Massé, 75009 Paris"
1401,48.8847448,2.3153661,Plaka Paris 17,75017,commerce,grec,"46 Rue Legendre, 75017 Paris"
1402,48.878158799999994,2.338673288967342,Plaka Paris 9,75009,commerce,grec/dwich,"19 R. des Martyrs, 75009 Paris"
1403,48.8430511,2.3415105,etsi | le traiteur,75005,commerce,grec,"241 Rue Saint-Jacques, 75005 Paris"
1404,48.8809819,2.2988983,MIZNON WAGRAM,75017,table,orient,"9 Rue Rennequin, 75017 Paris"
1405,48.8622747,2.3619516,Chez Alain Miam Miam,75003,pouce,dwich,"26 Rue Charlot, 75003 Paris"
1406,48.8802801,2.3412832,Puffy,75009,cafe,nan,"65 Rue Condorcet, 75009 Paris"
1407,48.8519165,2.3371278,Jugetsudo By Maruyama Nori,75006,cafe,the/coeur,"95 Rue de Seine, 75006 Paris"
1408,,,Pâtisserie Rayonnance,75009,commerce,patisserie,"17 Rue de Maubeuge, 75009 Paris"
1409,,,DELISH,75018,pouce,dwich/traiteur,"4 Rue Ramey, 75018 Paris"
1410,,,Cody's Bagels & Coffee Shop,75007,pouce,dwich,"51 Rue de Grenelle, 75007 Paris"
1411,,,Double Tranche,75010,pouce,dwich,"55 Rue de Paradis, 75010 Paris"
1412,,,Mori café,75011,cafe,vege/japonais,"2 Rue des Taillandiers, 75011 Paris"
1413,,,Semola Pizzeria,75020,pouce,italien,"7 Rue de Lagny, 75020 Paris"
1414,,,BÉCOT BURGER,75011,pouce,burger,"2 Rue Jacquard, 75011 Paris"
1415,,,Fitzcaraldo,75011,table,dwich,"9 Rue Lacharrière, 75011 Paris"
1416,,,"Bang - sandwicherie, coffee & pastry",75010,pouce,dwich,"96 Rue du Faubourg Poissonnière, 75010 Paris"
1417,,,Pantoufle,75019,table,neobistrot,"5 Rue de Chaumont, 75019 Paris"
1418,,,La Crêperie de Josselin,75014,table,crepes,"67 Rue du Montparnasse, 75014 Paris"
1419,,,YPSELI,75002,table,grec,"88 Rue Réaumur, 75002 Paris"
1420,,,Vinello,75017,table,neobistrot/italien,"106 Rue Nollet, 75017 Paris"
1421,,,Le Saint Sébastien,75011,table,neobistrot,"42 Rue Saint-Sébastien, 75011 Paris"
1422,,,SENsation,75011,table,asiatique,"32 Rue Saint-Maur, 75011 Paris"
1423,,,Empire de raviolis,75013,table,asiatique,"88 Bd de l'Hôpital, 75013 Paris"
1424,,,Centre Culturel Chambre Noire,75019,table,italien/coeur,"96 Bd de la Villette, 75019 Paris"
1425,,,LA JOIE,75011,table,indien,"117 Rue du Chemin Vert, 75011 Paris"
1426,,,Foujita,75011,table,japonais,"41 Rue Saint-Roch, 75001 Paris"
1427,,,cave Élément Terre,75010,table,neobistrot/vins,"32 Rue d'Hauteville, 75010 Paris"
1428,,,Iodé Sushi,75007,table,japonais,"125 Rue Saint-Dominique, 75007 Paris"
1429,,,Tsubame,75009,table,japonais/vege,"40 Rue de Douai, 75009 Paris"
1430,,,Prévelle,75007,table,neobistrot,"34 Rue Saint-Dominique, 75007 Paris"
1431,,,Restaurant Super Huit Paris 8,75008,table,neobistrot,"95 Rue de Miromesnil, 75008 Paris"
1432,,,SUGO pasta fresca - Saint-Augustin,75002,table,italien,"16 Rue Saint-Augustin, 75002 Paris"
1433,,,Gonflé,75010,commerce,boulangerie/patisserie,"6 Rue de Belzunce, 75010 Paris"
1434,,,Gamine Bakeshop,75018,cafe,dwich/boulangerie,"181 Rue Marcadet, 75018 Paris"
1435,,,Bistrotto,75018,table,italien,"6 Rue de la Font du But, 75018 Paris"
1436,,,L'Oursin,75010,table,neobistrot,"27 Rue Yves Toudic, 75010 Paris"
1437,,,Red Sauce,75010,table,italien,"9 Cour des Petites Écuries, 75010 Paris"
1438,,,TYCOZ,75003,table,crepes,"4 Rue du Parc Royal, 75003 Paris"
1439,,,Le Sand,75001,table,neobistrot,"7 Rue Rouget de Lisle, 75001 Paris"
1440,,,Pâtisserie Toshiya Takatsuka,75015,commerce,patisserie,"16 Rue George Bernard Shaw, 75015 Paris"
1441,,,PLAQ Chocolat 6,75006,commerce,patisserie,"57 Rue du Cherche-Midi, 75006 Paris"
1442,,,Songe Pâtisserie,75010,commerce,patisserie,"25 Rue Jacques Louvel-Tessier, 75010 Paris"
1443,,,Pasticceria Simona,75002,commerce,patisserie,"8 Rue Mandar, 75002 Paris"
1444,,,Ritz Paris Le Comptoir Sèvres,75006,commerce,patisserie/coeur,"45 Rue de Sèvres, 75006 Paris"
1445,,,Jack Henry Boulangerie,75006,commerce,boulangerie,"3 Rue de Tournon, 75006 Paris"
1446,,,Kamo,75010,table,asiatique/neobistrot,"17 Rue Martel, 75010 Paris"
1447,,,Mon Loup Coffee,75009,cafe,,"12 Rue Manuel, 75009 Paris"
1448,,,MY Fermentation,75004,cafe,,"3 Rue Saint-Bon, 75004 Paris"
1449,,,Bleuet - Coffee Shop,75009,cafe,,"19 Rue de Bucarest, 75008 Paris"
1450,,,TIBA,75003,cafe,torrefacteur,"51 Rue Charlot, 75003 Paris"
1451,,,Perlant,75010,cafe,,"13 Rue Marie et Louise, 75010 Paris"
1452,,,Evi Evane Traiteur - Saint Placide,75006,commerce,traiteur/grec/pouce/coeur,"20 Rue Saint-Placide, 75006 Paris"
1453,,,L'épicerie Renée,93400,commerce,epicerie/primeur/coeur,"29 Rue de la Clef des Champs, 93400 Saint-Ouen-sur-Seine"
1454,,,Rôtisserie Segar,75005,commerce,boucherie/pouce,"111 Rue Mouffetard, 75005 Paris"
1455,,,Laiterie La Chapelle,75018,commerce,cremerie,"72 Rue Philippe de Girard, 75018 Paris"
1456,,,Lemon Story,75018,commerce,,"1 Rue Garreau, 75018 Paris"
1457,,,Chambre Noire STUDIO,75011,bar,vins,"4 Bd Jules Ferry, 75011 Paris"
1458,,,ROJO,75003,bar,,"8 Rue de Beauce, 75003 Paris"